table_catalog,table_schema,table_name,column_name,ordinal_position,column_default,is_nullable,full_data_type,data_type,character_maximum_length,character_octet_length,numeric_precision,numeric_precision_radix,numeric_scale,datetime_precision,interval_type,interval_precision,maximum_cardinality,is_identity,identity_generation,identity_start,identity_increment,identity_maximum,identity_minimum,identity_cycle,is_generated,generation_expression,is_system_time_period_start,is_system_time_period_end,system_time_period_timestamp_generation,is_updatable,partition_index,comment
openfema,information_schema,routines,interval_precision,17,null,YES,int,INT,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"Always NULL, reserved for future use."
openfema,information_schema,routines,maximum_cardinality,18,null,YES,long,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"Always NULL, reserved for future use."
openfema,information_schema,routines,routine_body,19,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"The routine body, 'SQL' or 'EXTERNAL'."
openfema,information_schema,routines,routine_definition,20,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The full definition of the routine. NULL if the user is not the owner.
openfema,information_schema,routines,external_name,21,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"Always NULL, reserved for future use."
openfema,information_schema,routines,external_language,22,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"The routine language, 'SQL' or 'Python' or 'FeatureSpec' or NULL."
openfema,information_schema,routines,parameter_style,23,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"Always 'SQL', reserved for future use."
openfema,information_schema,routines,is_deterministic,24,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"'YES' if routine defined as deterministic, 'NO' otherwise."
openfema,information_schema,routines,sql_data_access,25,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"'MODIFIES SQL DATA' for procedures, 'READS SQL DATA' if routine reads from a relation, 'CONTAINS SQL' otherwise."
openfema,information_schema,routines,is_null_call,26,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"Always 'YES', reserved for future use."
openfema,information_schema,routines,security_type,27,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"The security type, 'DEFINER' or 'INVOKER'."
openfema,information_schema,routines,sql_path,28,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Comma-separated list of qualified schema names.
openfema,information_schema,routines,comment,29,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,An optional comment describing the routine.
openfema,information_schema,routines,created,30,null,NO,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Timestamp when the routine was created.
openfema,information_schema,routines,created_by,31,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Principal which created the routine.
openfema,information_schema,routines,last_altered,32,null,NO,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Timestamp when the routine definition was last altered in any way.
openfema,information_schema,routines,last_altered_by,33,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Principal which last altered the routine.
openfema,information_schema,routines,collation_catalog,34,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Always SYSTEM. Reserved for future use.
openfema,information_schema,routines,collation_schema,35,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Always BUILTIN. Reserved for future use.
openfema,information_schema,routines,collation_name,36,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The name of the collation used by default in the body of the SQL routine.
openfema,information_schema,row_filters,table_catalog,0,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,information_schema,row_filters,table_schema,1,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,information_schema,row_filters,table_name,2,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,information_schema,row_filters,filter_name,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,information_schema,row_filters,target_columns,4,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,information_schema,schema_privileges,grantor,0,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Principal that granted the privilege.
openfema,information_schema,schema_privileges,grantee,1,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Principal to which the privilege is granted.
openfema,information_schema,schema_privileges,catalog_name,2,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Catalog of schema on which the privilege is granted.
openfema,information_schema,schema_privileges,schema_name,3,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Schema on which the privilege is granted.
openfema,information_schema,schema_privileges,privilege_type,4,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Privilege being granted.
openfema,information_schema,schema_privileges,is_grantable,5,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Always NO. Reserved for future use.
openfema,information_schema,schema_privileges,inherited_from,6,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ancestor relation that the privilege is inherited from.
openfema,information_schema,schema_tags,catalog_name,0,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,information_schema,schema_tags,schema_name,1,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,information_schema,schema_tags,tag_name,2,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,information_schema,schema_tags,tag_value,3,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
openfema,information_schema,schemata,catalog_name,0,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Catalog containing the schema.
openfema,information_schema,schemata,schema_name,1,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Name of the schema.
openfema,information_schema,schemata,schema_owner,2,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,User or group (principal) that currently owns the schema.
openfema,information_schema,schemata,comment,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,An optional comment that describes the relation.
openfema,information_schema,schemata,created,4,null,NO,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Timestamp when the relation was created.
openfema,information_schema,schemata,created_by,5,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Principal which created the relation.
openfema,information_schema,schemata,last_altered,6,null,NO,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Timestamp when the relation definition was last altered in any way.
openfema,information_schema,schemata,last_altered_by,7,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Principal which last altered the relation.
openfema,information_schema,schemata,url,8,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The external location where the schema was stored
openfema,information_schema,schemata,custom_max_retention_hours,9,null,YES,long,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The user specified period in hours in which a dropped schema and its children are restorable
openfema,information_schema,table_constraints,constraint_catalog,0,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Catalog containing the constraint.
openfema,information_schema,table_constraints,constraint_schema,1,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Schema containing the constraint.
openfema,information_schema,table_constraints,constraint_name,2,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Name of the constraint.
openfema,information_schema,table_constraints,table_catalog,3,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Catalog containing the table.
openfema,information_schema,table_constraints,table_schema,4,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Schema containing the table.
openfema,information_schema,table_constraints,table_name,5,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Name of the table in which the constraint is defined.
openfema,information_schema,table_constraints,constraint_type,6,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"One of 'CHECK', 'PRIMARY KEY', 'FOREIGN KEY'"
openfema,information_schema,table_constraints,is_deferrable,7,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Always`’YES’`. Reserved for future use.
openfema,information_schema,table_constraints,initially_deferred,8,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Always 'YES'. Reserved for future use.
openfema,information_schema,table_constraints,enforced,9,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"'YES' if constraint is enforced, 'NO' otherwise."
openfema,information_schema,table_privileges,grantor,0,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Principal that granted the privilege.
openfema,information_schema,table_privileges,grantee,1,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Principal to which the privilege is granted.
openfema,information_schema,table_privileges,table_catalog,2,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Catalog of relation on which the privilege is granted.
openfema,information_schema,table_privileges,table_schema,3,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Schema of relation on which the privilege is granted.
openfema,information_schema,table_privileges,table_name,4,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Relation on which the privilege is granted.
openfema,information_schema,table_privileges,privilege_type,5,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Privilege being granted.
openfema,information_schema,table_privileges,is_grantable,6,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Always NO. Reserved for future use.
openfema,information_schema,table_privileges,inherited_from,7,null,NO,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ancestor relation that the privilege is inherited from.
